probe	GC	102-11C_S3_L001_coverage	126-11c_S9_L001_coverage	1ES86798_S2_L001_coverage	1EV02973_S11_L001_coverage	1EV02981_S8_L001_coverage	2KK58589_S7_L001_coverage	2KR049010_S2_L001_coverage	512022_S1_L001_coverage	BL37577_S10_L001_coverage	BL37590_S4_L001_coverage	C00413_S5_L001_coverage	C00434_S6_L001_coverage	CC50362-2_S1_L001_coverage	CC50362-3_S4_L001_coverage	IMIN44_S12_L001_coverage	ZL10_S3_L001_coverage
HtScaffold0064:12462-12581	31.6	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0064:12582-12701	28.3	100	100	0	0	0	0	21.6667	0	0	0	50	100	0	0	0	0
HtScaffold0064:12702-12821	22.5	100	100	0	0	0	0	100	0	0	0	95.8333	100	0	0	0	0
HtScaffold0064:12822-12941	21.6	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
HtScaffold0064:12942-13061	30.0	100	100	0	0	0	0	100	0	0	0	34.1667	100	0	0	0	0
HtScaffold0064:13062-13181	23.3	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0064:13182-13301	29.1	100	100	0	0	0	0	97.5	0	0	0	0	100	0	0	0	0
HtScaffold0064:13302-13421	20.8	100	100	0	20	0	0	99.1667	7.5	20	23.3333	24.1667	75	37.5	24.1667	0	5.83333
HtScaffold0064:13407-13526	25.0	100	97.5	0	50.8333	0	0	68.3333	24.1667	84.1667	0	0	0	75.8333	52.5	0	35
HtScaffold0064:16115-16234	30.0	100	100	73.3333	0	72.5	0	100	30	26.6667	74.1667	0	100	100	100	0	0
HtScaffold0064:16235-16354	29.1	100	100	100	60.8333	100	0	100	100	100	100	0	100	100	100	0	0
HtScaffold0064:16355-16474	30.8	100	100	100	35	100	0	100	100	100	100	98.3333	100	100	100	0	0
HtScaffold0064:16475-16594	23.3	100	100	100	0	100	0	100	100	85.8333	100	80	100	100	100	0	0
HtScaffold0064:16595-16714	35.0	100	100	85	0	82.5	0	100	100	0	100	81.6667	100	100	100	0	0
HtScaffold0064:16715-16834	30.0	100	100	100	0	100	0	100	92.5	70.8333	100	0	100	100	100	0	0
HtScaffold0064:16835-16954	28.3	100	100	100	0	100	0	100	100	100	100	0	100	100	100	0	0
HtScaffold0064:16955-17074	30.8	100	100	100	0	100	0	100	100	100	100	22.5	100	100	100	0	0
HtScaffold0064:17044-17163	28.3	100	100	100	0	100	0	100	100	100	100	92.5	100	100	100	0	0
HtScaffold0064:6009-6128	36.6	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0064:6129-6248	28.3	100	100	0	0	0	0	38.3333	0	0	0	22.5	100	43.3333	56.6667	0	0
HtScaffold0064:6249-6368	27.5	100	100	0	0	0	0	14.1667	0	0	0	75	100	0	0	0	0
HtScaffold0064:6369-6488	31.6	100	100	9.16667	0	0.833333	0	91.6667	0	0	0.833333	0	100	9.16667	9.16667	0	0
HtScaffold0064:6489-6608	36.6	100	100	97.5	0	97.5	39.1667	100	39.1667	0	97.5	0	100	100	100	0	0
HtScaffold0064:6552-6671	32.5	100	100	100	0	97.5	91.6667	100	52.5	0	97.5	0	100	100	100	0	0
HtScaffold0064:6768-6887	19.1	100	42.5	0	0	0	0	55.8333	37.5	0	0	0	87.5	45.8333	45.8333	0	0
HtScaffold0064:6888-7007	25.0	100	92.5	64.1667	0	0	0	100	15.8333	0	0	0	100	100	100	0	0
HtScaffold0064:7008-7127	27.5	100	100	98.3333	0	0	0	100	0	0	79.1667	56.6667	100	100	100	0	0
HtScaffold0064:7128-7247	25.0	100	100	52.5	0	6.66667	0	100	0	0	100	26.6667	100	100	100	0	0
HtScaffold0064:7248-7367	35.0	100	100	100	0	100	0	100	0	0	17.5	75	100	100	100	0	0
HtScaffold0064:7368-7487	27.5	100	100	10	0	10.8333	0	100	0	0	0	100	100	92.5	100	0	0
HtScaffold0064:7488-7607	36.6	100	100	0	0	0	0	100	10	0	0	100	100	0	40	0	0
HtScaffold0064:7608-7727	40.8	100	100	35.8333	0	0	37.5	97.5	34.1667	36.6667	32.5	100	100	33.3333	33.3333	0	30
HtScaffold0064:7728-7847	31.6	100	100	0	0	0	0	100	0	0	0	49.1667	100	0	0	0	0
HtScaffold0064:7848-7967	28.3	100	100	0	0	0	0	97.5	0	0	0	0	100	0	0	0	0
HtScaffold0064:7968-8087	35.0	100	100	0	0	0	0	98.3333	0	0	0	22.5	100	0	0	0	0
HtScaffold0064:8088-8207	36.6	100	100	0	0	0	0	95.8333	0	0	0	45.8333	100	0	0	0	0
HtScaffold0064:8208-8327	27.5	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
HtScaffold0064:8328-8447	32.5	100	100	0	0	0	0	100	0	0	0	61.6667	100	0	0	0	0
HtScaffold0064:8375-8494	39.1	100	100	0	0	0	0	100	0	0	0	22.5	100	0	0	0	0
HtScaffold0064:8737-8856	23.3	100	100	0	0	0	0	100	0	0	0	0	100	0	33.3333	5.83333	0
HtScaffold0064:8857-8976	27.5	100	100	0	0	0	0	100	0	0	0	92.5	100	0	100	100	0
HtScaffold0064:8977-9096	29.1	100	100	0	0	0	0	100	0	0	0	100	100	0	70	100	0
HtScaffold0064:9097-9216	33.3	100	100	0	0	0	0	100	0	0	0	64.1667	100	0	0	5.83333	0
HtScaffold0064:9109-9228	34.1	100	100	0	0	0	0	100	0	0	0	64.1667	100	0	0	0	0
HtScaffold0065:25088-25207	30.0	100	100	0	0	0	0	0	0	0	0	13.3333	100	0	0	0	0
HtScaffold0065:25208-25327	34.1	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0065:25328-25447	41.6	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0065:25448-25567	46.6	90.8333	100	0	0	0	37.5	0	0	0	0	48.3333	80	0	0	0	0
HtScaffold0065:25568-25687	45.8	100	100	0	0	0	10	0	0	0	0	0	100	0	0	0	0
HtScaffold0065:25688-25807	23.3	100	100	0	0	0	0	0	0	0	0	10	100	0	0	0	0
HtScaffold0065:25808-25927	39.1	100	100	0	0	0	0	0	0	0	0	92.5	100	0	0	0	0
HtScaffold0065:25928-26047	30.0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0065:26048-26167	35.0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0065:26168-26287	33.3	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0065:26288-26407	40.8	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0065:26404-26523	35.8	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0065:5192-5311	32.5	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0065:5324-5443	40.0	100	100	0	0	0	0	0	0	0	0	0	99.1667	0	0	0	0
HtScaffold0065:5719-5838	38.3	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0065:5901-6020	45.8	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0065:6096-6215	39.1	100	100	0	0	0	0	0	0	0	0	99.1667	99.1667	0	0	0	0
HtScaffold0065:6297-6416	30.8	100	100	23.3333	23.3333	0	23.3333	23.3333	23.3333	0	23.3333	23.3333	100	0	23.3333	0	23.3333
HtScaffold0065:9448-9567	38.3	100	100	0	0	0	0	100	0	0	0	89.1667	99.1667	34.1667	35.8333	0	0
HtScaffold0065:9494-9613	41.6	100	100	0	0	0	0	100	0	0	0	100	100	47.5	74.1667	0	0
HtScaffold0066:15287-15406	37.5	100	100	100	87.5	100	100	100	85.8333	100	100	31.6667	100	100	100	0	0
HtScaffold0066:15407-15526	25.8	100	100	100	19.1667	100	86.6667	100	93.3333	100	100	100	100	100	100	0	0
HtScaffold0066:15527-15646	34.1	100	100	100	0	100	87.5	100	83.3333	100	100	100	100	100	100	0	0
HtScaffold0066:15586-15705	31.6	100	100	100	0	100	38.3333	100	34.1667	80.8333	100	100	100	100	100	0	0
HtScaffold0066:17183-17302	25.8	100	100	0	0	0	0	93.3333	0	0	0	100	100	0	0	0	0
HtScaffold0066:17545-17664	39.1	100	100	100	0	100	0	100	100	0	100	0	100	100	100	0	0
HtScaffold0066:17665-17784	30.8	100	100	100	96.6667	100	0	100	100	0	100	0	100	100	100	0	0
HtScaffold0066:17785-17904	33.3	100	100	100	100	100	76.6667	100	100	98.3333	100	0	100	100	100	0	0
HtScaffold0066:17831-17950	31.6	100	100	100	100	100	60	100	100	100	100	0	100	100	100	0	0
HtScaffold0066:19153-19272	30.8	100	60.8333	0	0	0	0	0	0	0	21.6667	0	100	30	0	0	22.5
HtScaffold0066:20094-20213	22.5	100	100	32.5	0	0	0	31.6667	0	0	0	35.8333	100	24.1667	24.1667	27.5	0
HtScaffold0066:20258-20377	24.1	100	100	0	0	0	0	55.8333	0	0	0	0	100	0	0	0	0
HtScaffold0066:20493-20612	28.3	100	100	0	0	0	0	0	0	0	0	0	68.3333	0	0	0	0
HtScaffold0066:20734-20853	31.6	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0066:20854-20973	28.3	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0066:20974-21093	40.0	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0066:21094-21213	36.6	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0066:21137-21256	35.0	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0066:21305-21424	31.6	100	100	0	0	0	0	19.1667	0	0	0	0	100	0	0	0	0
HtScaffold0066:21425-21544	32.5	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0066:21545-21664	33.3	100	100	0	0	0	0	84.1667	0	0	0	0	100	0	0	0	0
HtScaffold0066:21665-21784	25.0	100	100	0	0	0	0	97.5	0	0	0	0	100	24.1667	24.1667	0	0
HtScaffold0066:21785-21904	20.0	100	100	0	0	0	0	100	0	0	48.3333	0	100	100	100	0	0
HtScaffold0066:21905-22024	30.8	100	100	54.1667	0	0	54.1667	100	0	54.1667	99.1667	0	100	99.1667	99.1667	0	0
HtScaffold0066:21975-22094	32.5	100	100	48.3333	0	0	100	100	0	81.6667	81.6667	0	100	100	100	0	0
HtScaffold0066:22483-22602	28.3	100	100	15	0	70.8333	0	100	0	0	70.8333	16.6667	100	70.8333	70.8333	0	0
HtScaffold0066:22603-22722	28.3	100	100	98.3333	0	98.3333	0	100	0	0	98.3333	100	100	99.1667	98.3333	0	0
HtScaffold0066:22723-22842	28.3	100	100	100	0	100	0	100	0	0	100	100	100	100	100	0	0
HtScaffold0066:22843-22962	30.8	100	100	31.6667	0	78.3333	0	100	0	0	100	100	100	100	100	0	0
HtScaffold0066:22858-22977	31.6	100	100	19.1667	0	65.8333	0	100	0	0	100	100	100	100	100	0	0
HtScaffold0066:24262-24381	32.5	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0066:26089-26208	30.0	100	100	0	0	0	0	0	0	0	25.8333	0	100	0	0	0	0
HtScaffold0066:26321-26440	21.6	100	100	0	0	0	0	39.1667	28.3333	0	0	0	100	0	0	0	0
HtScaffold0066:26551-26670	32.5	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:26671-26790	31.6	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:26791-26910	27.5	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:26911-27030	30.8	100	100	0	0	0	0	99.1667	0	0	0	0	100	0	0	0	0
HtScaffold0066:27031-27150	27.5	100	100	0	0	0	0	100	0	0	0	75	100	0	0	0	0
HtScaffold0066:27151-27270	32.5	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
HtScaffold0066:27271-27390	30.8	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
HtScaffold0066:27391-27510	23.3	100	100	0	0	0	0	100	0	0	0	80.8333	100	0	0	0	0
HtScaffold0066:27511-27630	31.6	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:27631-27750	36.6	100	100	0	22.5	22.5	0	99.1667	0	0	0	9.16667	100	0	0	0	18.3333
HtScaffold0066:27751-27870	40.8	100	100	10	0	0	16.6667	92.5	4.16667	0	24.1667	25	100	0	0	0	0
HtScaffold0066:27871-27990	36.6	100	100	29.1667	19.1667	29.1667	47.5	30.8333	48.3333	31.6667	54.1667	47.5	100	41.6667	30.8333	0	26.6667
HtScaffold0066:27991-28110	28.3	100	35.8333	17.5	20	18.3333	15	33.3333	33.3333	28.3333	31.6667	22.5	100	33.3333	33.3333	0	20
HtScaffold0066:28111-28230	19.1	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0066:28231-28350	25.0	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0066:28351-28470	32.5	100	100	0	0	0	0	0	0	0	0	87.5	100	0	0	0	0
HtScaffold0066:28471-28590	34.1	100	100	0	0	0	0	20	0	0	0	58.3333	100	0	0	0	0
HtScaffold0066:28591-28710	27.5	100	100	0	0	0	0	71.6667	0	0	0	0	100	0	0	0	0
HtScaffold0066:28711-28830	21.6	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:28831-28950	24.1	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:28951-29070	31.6	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:29071-29190	29.1	100	100	0	0	0	0	98.3333	0	0	0	0	100	0	0	0	0
HtScaffold0066:29191-29310	24.1	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:29311-29430	21.6	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:29431-29550	32.5	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:29551-29670	35.0	100	100	0	0	0	20.8333	100	0	0	0	0	100	20.8333	0	0	0
HtScaffold0066:29671-29790	32.5	100	100	0	0	0	0	16.6667	0	0	0	0	100	0	0	0	0
HtScaffold0066:29791-29910	25.8	100	100	0	0	0	0	0	0	0	0	0	100	0	20	0	0
HtScaffold0066:29911-30030	25.8	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0066:30031-30150	15.8	100	85.8333	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0066:30151-30270	15.8	100	51.6667	0	0	0	0	23.3333	0	0	0	0	100	0	0	0	0
HtScaffold0066:30271-30390	22.5	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:30391-30510	33.3	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:30511-30630	30.0	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:30590-30709	25.8	100	100	0	0	0	0	96.6667	0	0	0	0	100	0	29.1667	0	0
HtScaffold0066:30838-30957	28.3	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:31089-31208	34.1	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0066:31209-31328	25.8	100	100	0	0	0	0	99.1667	0	0	0	0	100	0	0	0	0
HtScaffold0066:31329-31448	32.5	100	100	0	36.6667	36.6667	68.3333	100	0	18.3333	0	85	100	91.6667	76.6667	0	0
HtScaffold0066:31449-31568	22.5	100	100	18.3333	0	0	1.66667	100	0	0	45	85.8333	100	100	100	0	0
HtScaffold0066:31569-31688	22.5	100	100	72.5	0	0	0	100	0	0	100	0	100	100	100	0	0
HtScaffold0066:31689-31808	26.6	100	100	25.8333	0	0	0	100	0	0	100	0	100	100	100	0	0
HtScaffold0066:31809-31928	23.3	100	100	85.8333	0	0	0	100	0	0	100	0	100	100	100	0	0
HtScaffold0066:31929-32048	30.0	100	100	0	0	0	0	100	0	0	88.3333	0	100	100	100	0	0
HtScaffold0066:31967-32086	29.1	100	100	0	0	0	0	100	0	0	56.6667	0	100	68.3333	100	0	0
HtScaffold0067:1065-1184	30.0	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0067:1148-1267	24.1	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0067:27358-27477	45.0	100	100	0	0	0	0	100	0	0	0	95.8333	100	0	0	0	0
HtScaffold0067:27478-27597	28.3	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0067:27598-27717	37.5	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0067:27718-27837	33.3	100	100	0	0	0	0	100	0	0	0	0	100	0	27.5	0	0
HtScaffold0067:27838-27957	27.5	100	100	0	0	0	0	100	0	0	0	0	100	0	100	0	0
HtScaffold0067:27958-28077	31.6	100	100	0	0	0	0	99.1667	0	0	0	0	100	0	32.5	0	0
HtScaffold0067:28078-28197	29.1	100	100	0	0	0	0	99.1667	0	0	0	0	100	0	0	0	0
HtScaffold0067:28198-28317	35.0	100	100	0	0	8.33333	0	100	3.33333	0	26.6667	0	100	45.8333	45.8333	0	0
HtScaffold0067:28318-28437	30.0	100	100	55.8333	0	100	0	100	100	0	100	0	100	100	100	0	0
HtScaffold0067:28438-28557	31.6	100	100	100	0	100	55.8333	100	100	0	100	0	100	100	100	0	0
HtScaffold0067:28558-28677	26.6	100	100	100	0	100	100	100	100	20	100	0	100	100	100	0	0
HtScaffold0067:28678-28797	26.6	100	100	100	0	100	100	100	55.8333	8.33333	100	0	100	100	100	0	0
HtScaffold0067:28798-28917	30.8	100	100	100	0	100	43.3333	100	0	0	100	0	100	100	100	0	0
HtScaffold0067:28918-29037	27.5	100	100	33.3333	0	5	0	100	0	0	100	77.5	100	100	100	0	0
HtScaffold0067:28971-29090	32.5	100	100	0	0	0	0	100	0	0	99.1667	100	100	77.5	99.1667	0	0
HtScaffold0067:30297-30416	30.8	100	100	0	0	0	0	10.8333	0	0	0	100	100	0	20.8333	0	0
HtScaffold0067:30417-30536	31.6	100	100	0	0	0	0	100	0	0	0	68.3333	100	0	0	0	0
HtScaffold0067:30537-30656	34.1	100	100	0	0	0	0	100	0	0	0	0	100	63.3333	0	0	0
HtScaffold0067:30657-30776	30.8	100	100	0	0	0	0	100	0	0	0	0	100	41.6667	0	0	0
HtScaffold0067:30777-30896	31.6	100	100	0	0	0	0	100	0	0	0	82.5	100	0	0	0	0
HtScaffold0067:30897-31016	29.1	100	100	0	0	0	0	100	0	0	0	49.1667	100	0	0	0	0
HtScaffold0067:31017-31136	20.0	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0067:31137-31256	23.3	100	100	0	0	0	0	100	0	0	0	0	100	0	38.3333	0	0
HtScaffold0067:31257-31376	25.0	100	100	0	0	0	0	100	0	0	0	0	100	0	100	0	0
HtScaffold0067:31377-31496	22.5	100	100	0	0	0	0	100	0	0	0	0	100	0	36.6667	0	0
HtScaffold0067:31497-31616	23.3	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0067:31617-31736	30.0	100	100	0	0	0	0	42.5	0	0	0	0	100	0	0	0	0
HtScaffold0067:31737-31856	27.5	100	100	0	0	0	0	100	0	0	0	34.1667	100	0	0	0	0
HtScaffold0067:31857-31976	28.3	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
HtScaffold0067:31977-32096	26.6	100	100	0	0	0	0	100	0	0	0	90.8333	100	0	0	0	0
HtScaffold0067:32097-32216	31.6	100	100	0	0	0	0	15	0	0	0	26.6667	100	0	0	0	0
HtScaffold0067:32217-32336	31.6	100	100	0	0	0	0	0	0	0	0	74.1667	100	0	0	0	0
HtScaffold0067:32246-32365	35.0	100	100	0	0	0	0	0	0	0	0	98.3333	100	0	0	0	0
HtScaffold0067:345-464	34.1	100	100	0	0	0	0	0	0	0	0	78.3333	100	0	0	0	0
HtScaffold0067:465-584	30.0	100	100	0	25	0	0	97.5	0	0	0	0	100	0	0	0	0
HtScaffold0067:585-704	23.3	100	100	0	0	0	0	100	0	0	47.5	0	100	0	0	0	0
HtScaffold0067:5976-6095	40.0	100	100	100	65.8333	0	0	100	100	100	100	0	100	100	100	0	0
HtScaffold0067:6096-6215	33.3	100	100	100	100	29.1667	0	100	100	100	100	0	100	100	100	71.6667	0
HtScaffold0067:6216-6335	30.8	100	100	100	78.3333	100	0	100	100	100	100	76.6667	100	100	100	100	0
HtScaffold0067:6320-6439	33.3	100	100	92.5	0	92.5	0	100	100	83.3333	92.5	34.1667	100	100	100	89.1667	67.5
HtScaffold0067:705-824	25.8	100	100	0	0	0	0	100	0	0	100	0	100	0	0	0	0
HtScaffold0067:825-944	25.0	100	100	0	0	0	0	100	0	0	62.5	0	100	0	0	0	0
HtScaffold0067:945-1064	23.3	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0068:5598-5717	40.0	100	100	0	0	0	0	100	0	0	0	0	100	0	100	0	0
HtScaffold0068:5673-5792	34.1	100	100	0	0	0	0	100	0	0	0	0	100	0	100	0	0
HtScaffold0068:6085-6204	35.0	100	100	1.66667	0	0	0	0	3.33333	11.6667	0	0	100	20.8333	10.8333	0	0
HtScaffold0068:6346-6465	29.1	100	100	100	0	100	100	100	37.5	56.6667	100	0	100	100	100	0	0
HtScaffold0068:6466-6585	29.1	100	100	100	0	100	100	100	100	100	100	40	100	100	100	0	0
HtScaffold0068:6586-6705	25.8	100	100	100	0	47.5	100	100	28.3333	75	100	100	100	100	100	0	0
HtScaffold0068:6607-6726	25.0	100	100	100	0	30	100	100	10.8333	57.5	100	100	100	100	100	0	0
HtScaffold0068:7657-7776	18.3	100	91.6667	0	0	0	0	0	0	0	0	0	55.8333	0	0	0	0
HtScaffold0069:13895-14014	32.5	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0069:14015-14134	40.8	100	100	0	0	0	0	0	62.5	0	0	0	100	0	0	0	0
HtScaffold0069:14042-14161	40.8	100	100	0	0	0	0	0	62.5	0	0	0	100	0	0	0	0
HtScaffold0069:16432-16551	25.8	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0069:16552-16671	2.5	26.6667	16.6667	0	0	0	0	19.1667	0	0	0	0	17.5	0	0	0	0
HtScaffold0069:16672-16791	16.6	100	82.5	0	0	0	0	60	0	0	0	60.8333	58.3333	0	0	0	0
HtScaffold0069:16792-16911	25.8	100	100	0	0	0	0	96.6667	0	0	0	65	100	0	0	0	0
HtScaffold0069:16819-16938	26.6	100	100	0	0	0	0	99.1667	0	0	0	42.5	100	0	0	0	0
HtScaffold0069:16980-17099	29.1	100	100	0	0	0	0	85.8333	0	0	0	100	100	0	0	0	0
HtScaffold0069:17100-17219	38.3	100	100	0	0	0	0	0	0	0	0	97.5	100	0	0	0	0
HtScaffold0069:17220-17339	33.3	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0069:17340-17459	31.6	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
HtScaffold0069:17460-17579	32.5	100	100	22.5	22.5	16.6667	23.3333	33.3333	23.3333	25	23.3333	70	100	35	26.6667	0	31.6667
HtScaffold0069:17580-17699	30.0	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
HtScaffold0069:17700-17819	38.3	100	100	0	0	0	0	99.1667	0	0	0	100	100	0	0	0	0
HtScaffold0069:17820-17939	31.6	100	100	0	0	0	0	58.3333	0	0	0	85	95	0	0	0	0
HtScaffold0069:17940-18059	29.1	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:18060-18179	34.1	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:18180-18299	30.8	100	100	0	0	0	0	20	0	0	0	77.5	100	0	0	0	0
HtScaffold0069:18300-18419	32.5	100	100	0	0	0	0	100	0	0	0	34.1667	100	0	0	0	0
HtScaffold0069:18420-18539	31.6	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
HtScaffold0069:18540-18659	30.0	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
HtScaffold0069:18660-18779	35.8	100	100	0	0	0	0	39.1667	0	0	0	100	100	0	0	0	0
HtScaffold0069:18780-18899	33.3	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:18900-19019	25.8	100	100	0	0	0	0	0	0	0	0	50.8333	100	0	0	0	0
HtScaffold0069:19020-19139	7.5	91.6667	60.8333	0	0	0	0	0	0	0	0	3.33333	95	0	0	0	0
HtScaffold0069:19140-19259	30.0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:19260-19379	26.6	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:19380-19499	32.5	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:19500-19619	35.0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:19620-19739	35.8	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:19740-19859	30.8	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:19860-19979	28.3	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:19980-20099	29.1	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:20078-20197	38.3	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
HtScaffold0069:21708-21827	32.5	100	100	0	0	0	0	0	0	0	0	100	100	29.1667	0	0	0
HtScaffold0069:21785-21904	35.8	100	100	0	0	0	0	0	0	0	0	93.3333	100	33.3333	0	0	0
HtScaffold0069:22033-22152	38.3	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
HtScaffold0069:22153-22272	31.6	100	100	0	0	0	0	100	14.1667	0	0	35	100	69.1667	4.16667	0	0
HtScaffold0069:22273-22392	27.5	100	100	0	0	0	0	100	100	0	0	100	100	100	100	0	0
HtScaffold0069:22393-22512	24.1	100	100	0	0	0	0	100	100	0	0	45.8333	100	71.6667	76.6667	0	0
HtScaffold0069:22513-22632	30.8	100	100	0	0	0	0	100	100	0	54.1667	60.8333	100	34.1667	100	0	0
HtScaffold0069:22633-22752	35.8	100	100	0	0	36.6667	0	100	90.8333	0	100	18.3333	100	100	100	0	0
HtScaffold0069:22753-22872	27.5	100	100	0	0	100	0	100	0	0	100	84.1667	100	100	100	0	0
HtScaffold0069:22873-22992	35.8	100	100	0	0	71.6667	0	100	0	0	71.6667	46.6667	100	72.5	100	0	0
HtScaffold0069:22993-23112	38.3	100	100	0	0	0	0	100	0	0	0	0	100	80	100	0	0
HtScaffold0069:22993-23112	38.3	100	100	0	0	0	0	100	0	0	0	0	100	80	100	0	0
HtScaffold0069:28800-28919	32.5	100	100	0	0	0	0	100	0	0	0	75.8333	100	0	0	0	0
HtScaffold0069:28920-29039	32.5	100	100	19.1667	0	0	0	98.3333	0	0	18.3333	80	100	38.3333	38.3333	0	0
HtScaffold0069:29040-29159	32.5	100	100	99.1667	0	70	0	100	0	0	99.1667	29.1667	100	100	99.1667	0	0
HtScaffold0069:29160-29279	33.3	100	100	100	0	100	0	100	0	0	100	100	100	100	100	0	0
HtScaffold0069:29280-29399	36.6	100	100	100	0	100	0	100	0	0	100	34.1667	100	100	100	0	0
HtScaffold0069:29400-29519	34.1	100	100	100	0	36.6667	0	100	0	0	100	96.6667	100	100	100	0	0
HtScaffold0069:29520-29639	35.0	100	100	47.5	0	0	0	100	0	0	40	0	100	47.5	47.5	0	0
